,YY,MM,DD,ST,PL,MD,DU,TSP,Q_TSP,SO2,Q_SO2,SO4,Q_SO4,HG,Q_HG,PB,Q_PB,CD,Q_CD,NO2,Q_NO2,NO,Q_NO,Примечание,с  аэрозол,Unnamed: 25,Unnamed: 26,Unnamed: 27,y_m
10607,13.0,8.0,3.0,4.0,1.0,1.0,1.0,15.0,,0.8,,1.26,,,,,,,,4.8,,,,,,,,,2013-08-03
10608,13.0,8.0,4.0,4.0,1.0,1.0,1.0,,,0.6000000000000001,,,,5,,4.2,,0.35,,,,,,,,,,,2013-08-04
10609,13.0,8.0,5.0,4.0,1.0,1.0,1.0,7.0,,0.7,,1.85,,,,,,,,12.8,,,,,,,,,2013-08-05
10610,13.0,8.0,6.0,4.0,1.0,1.0,1.0,3.0,,0.6000000000000001,,,,,,,,,,12.0,,,,,,,,,2013-08-06
10611,13.0,8.0,7.0,4.0,1.0,1.0,1.0,,,0.5,,,,5.7,,3.6,,0.2,,,,,,,,,,,2013-08-07
10612,13.0,8.0,8.0,4.0,1.0,1.0,1.0,,,0.30000000000000004,,,,,,,,,,3.4,,,,,,,,,2013-08-08
10613,13.0,8.0,9.0,4.0,1.0,1.0,1.0,48.0,,0.4,,1.7000000000000002,,,,,,,,3.4,,,,,,,,,2013-08-09
10614,13.0,8.0,10.0,4.0,1.0,1.0,1.0,,,0.2,,,,11,,7.5,,0.21,,,,,,,,,,,2013-08-10
10615,13.0,8.0,11.0,4.0,1.0,1.0,1.0,59.0,,0.1,,1.76,,,,,,,,2.0,,,,,,,,,2013-08-11
10616,13.0,8.0,12.0,4.0,1.0,1.0,1.0,60.0,,0.1,,0.79,,,,,,,,5.7,,,,,,,,,2013-08-12
10617,13.0,8.0,13.0,4.0,1.0,1.0,1.0,,,0.05,3.0,,,4.8,,10,,0.11,,,,,,,,,,,2013-08-13
10618,13.0,8.0,14.0,4.0,1.0,1.0,1.0,,,0.30000000000000004,,,,,,,,,,4.5,,,,,,,,,2013-08-14
10619,13.0,8.0,15.0,4.0,1.0,1.0,1.0,27.0,,0.2,,1.1,,,,,,,,3.5,,,,,,,,,2013-08-15
10620,13.0,8.0,16.0,4.0,1.0,1.0,1.0,,,0.1,,,,2.9,,7.6,,0.16,,,,,,,,,,,2013-08-16
10621,13.0,8.0,17.0,4.0,1.0,1.0,1.0,39.0,,0.2,,0.9,,,,,,,,2.8,,,,,,,,,2013-08-17
10622,13.0,8.0,18.0,4.0,1.0,1.0,1.0,36.0,,0.1,,1.79,,,,,,,,1.4,,,,,,,,,2013-08-18
10623,13.0,8.0,19.0,4.0,1.0,1.0,1.0,,,0.7,,,,5.2,,6.8,,0.081,,,,,,,,,,,2013-08-19
10624,13.0,8.0,20.0,4.0,1.0,1.0,1.0,,,0.30000000000000004,,,,,,,,,,5.0,,,,,,,,,2013-08-20
10625,13.0,8.0,21.0,4.0,1.0,1.0,1.0,40.0,,0.5,,2.77,,,,,,,,5.2,,,,,,,,,2013-08-21
10626,13.0,8.0,22.0,4.0,1.0,1.0,1.0,,,0.30000000000000004,,,,16,,4.6,,0.18,,,,,,,,,,,2013-08-22
10627,13.0,8.0,23.0,4.0,1.0,1.0,1.0,20.0,,0.6000000000000001,,2.5,,,,,,,,4.3,,,,,,,,,2013-08-23
10628,13.0,8.0,24.0,4.0,1.0,1.0,1.0,84.0,,0.1,,1.8,,,,,,,,4.1,,,,,,,,,2013-08-24
10629,13.0,8.0,25.0,4.0,1.0,1.0,1.0,,,0.1,,,,6.6,,2.1,,0.082,,,,,,,,,,,2013-08-25
10630,13.0,8.0,26.0,4.0,1.0,1.0,1.0,,,0.1,,,,,,,,,,4.3,,,,,,,,,2013-08-26
10631,13.0,8.0,27.0,4.0,1.0,1.0,1.0,17.0,,0.1,,1.21,,,,,,,,3.0,,,,,,,,,2013-08-27
10632,13.0,8.0,28.0,4.0,1.0,1.0,1.0,,,0.4,,,,24,,6.1,,0.88,,,,,,,,,,,2013-08-28
10633,13.0,8.0,29.0,4.0,1.0,1.0,1.0,40.0,,0.2,,1.08,,,,,,,,6.4,,,,,,,,,2013-08-29
10634,13.0,8.0,30.0,4.0,1.0,1.0,1.0,24.0,,0.1,,3.47,,,,,,,,4.3,,,,,,,,,2013-08-30
10635,13.0,8.0,31.0,4.0,1.0,1.0,1.0,20.0,,0.1,,0.62,,,,,,,,3.1,,,,,,,,,2013-08-31
10636,13.0,9.0,1.0,4.0,1.0,1.0,1.0,,,0.1,,,,12,,2.1,,0.1,,,,,,,,,,,2013-09-01
10637,13.0,9.0,2.0,4.0,1.0,1.0,1.0,,,0.1,,,,,,,,,,7.2,,,,,,,,,2013-09-02
10638,13.0,9.0,3.0,4.0,1.0,1.0,1.0,54.0,,0.1,,0.43,,,,,,,,12.4,,,,,,,,,2013-09-03
10639,13.0,9.0,4.0,4.0,1.0,1.0,1.0,,,0.2,,,,22,,3.3,,0.08,,,,,,,,,,,2013-09-04
10640,13.0,9.0,5.0,4.0,1.0,1.0,1.0,90.0,,0.05,3.0,0.005,,,,,,,,4.6,,,,,,,,,2013-09-05
10641,13.0,9.0,6.0,4.0,1.0,1.0,1.0,41.0,,0.05,3.0,0.005,,,,,,,,3.4,,,,,,,,,2013-09-06
10642,13.0,9.0,7.0,4.0,1.0,1.0,1.0,,,0.30000000000000004,,,,32,,3.6,,0.2,,,,,,,,,,,2013-09-07
10643,13.0,9.0,8.0,4.0,1.0,1.0,1.0,,,0.4,,,,,,,,,,7.9,,,,,,,,,2013-09-08
10644,13.0,9.0,9.0,4.0,1.0,1.0,1.0,62.0,,0.2,,1.18,,,,,,,,7.9,,,,,,,,,2013-09-09
10645,13.0,9.0,10.0,4.0,1.0,1.0,1.0,,,0.1,,,,16,,3.9,,0.29,,,,,,,,,,,2013-09-10
10646,13.0,9.0,11.0,4.0,1.0,1.0,1.0,53.0,,0.5,,1.21,,,,,,,,9.8,,,,,,,,,2013-09-11
10647,13.0,9.0,12.0,4.0,1.0,1.0,1.0,76.0,,0.2,,1.03,,,,,,,,4.3,,,,,,,,,2013-09-12
10648,13.0,9.0,13.0,4.0,1.0,1.0,1.0,,,0.30000000000000004,,,,12,,6.8,,0.64,,,,,,,,,,,2013-09-13
10649,13.0,9.0,14.0,4.0,1.0,1.0,1.0,,,0.4,,,,,,,,,,3.5,,,,,,,,,2013-09-14
10650,13.0,9.0,15.0,4.0,1.0,1.0,1.0,33.0,,0.1,,0.83,,,,,,,,2.5,,,,,,,,,2013-09-15
10651,13.0,9.0,16.0,4.0,1.0,1.0,1.0,,,0.1,,,,11,,2.5,,0.14,,,,,,,,,,,2013-09-16
10652,13.0,9.0,17.0,4.0,1.0,1.0,1.0,10.0,,0.1,,0.34,,,,,,,,2.3,,,,,,,,,2013-09-17
10653,13.0,9.0,18.0,4.0,1.0,1.0,1.0,31.0,,0.8,,3.06,,,,,,,,3.9,,,,,,,,,2013-09-18
10654,13.0,9.0,19.0,4.0,1.0,1.0,1.0,,,1.8,,,,23,,4.8,,0.1,,,,,,,,,,,2013-09-19
10655,13.0,9.0,20.0,4.0,1.0,1.0,1.0,,,0.8,,,,,,,,,,4.3,,,,,,,,,2013-09-20
10656,13.0,9.0,21.0,4.0,1.0,1.0,1.0,36.0,,0.1,,0.52,,,,,,,,7.7,,,,,,,,,2013-09-21
10657,13.0,9.0,22.0,4.0,1.0,1.0,1.0,,,0.1,,,,3.4,,5.3,,0.08,,,,,,,,,,,2013-09-22
10658,13.0,9.0,23.0,4.0,1.0,1.0,1.0,18.0,,0.30000000000000004,,0.005,,,,,,,,4.7,,,,,,,,,2013-09-23
10659,13.0,9.0,24.0,4.0,1.0,1.0,1.0,74.0,,0.5,,0.23,,,,,,,,6.9,,,,,,,,,2013-09-24
10660,13.0,9.0,25.0,4.0,1.0,1.0,1.0,,,0.2,,,,7.5,,1,,0.07,,,,,,,,,,,2013-09-25
10661,13.0,9.0,26.0,4.0,1.0,1.0,1.0,,,0.1,,,,,,,,,,5.0,,,,,,,,,2013-09-26
10662,13.0,9.0,27.0,4.0,1.0,1.0,1.0,29.0,,0.2,,0.13,,,,,,,,13.3,,,,,,,,,2013-09-27
10663,13.0,9.0,28.0,4.0,1.0,1.0,1.0,,,0.1,,,,15,,2.7,,0.09,,,,,,,,,,,2013-09-28
10664,13.0,9.0,29.0,4.0,1.0,1.0,1.0,10.0,,0.1,,0.19,,,,,,,,6.1,,,,,,,,,2013-09-29
10665,13.0,9.0,30.0,4.0,1.0,1.0,1.0,,,0.1,,,,,,,,,,8.7,,,,,,,,,2013-09-30
10666,13.0,10.0,1.0,4.0,1.0,1.0,1.0,,,0.1,,,,9.7,,9,,0.14,,,,,,,,,,,2013-10-01
10667,13.0,10.0,2.0,4.0,1.0,1.0,1.0,,,1.4,,,,,,,,,,16.1,,,,,,,,,2013-10-02
10668,13.0,10.0,3.0,4.0,1.0,1.0,1.0,10.0,,1.1,,4.26,,,,,,,,13.0,,,,,,,,,2013-10-03
10669,13.0,10.0,4.0,4.0,1.0,1.0,1.0,,,0.7,,,,2.8,,5.1,,0.16,,,,,,,,,,,2013-10-04
10670,13.0,10.0,5.0,4.0,1.0,1.0,1.0,42.0,,0.5,,2.31,,,,,,,,14.3,,,,,,,,,2013-10-05
10671,13.0,10.0,6.0,4.0,1.0,1.0,1.0,12.0,,0.1,,0.87,,,,,,,,6.4,,,,,,,,,2013-10-06
10672,13.0,10.0,7.0,4.0,1.0,1.0,1.0,,,0.2,,,,6.8,,9.1,,0.15,,,,,,,,,,,2013-10-07
10673,13.0,10.0,8.0,4.0,1.0,1.0,1.0,,,0.2,,,,,,,,,,14.0,,,,,,,,,2013-10-08
10674,13.0,10.0,9.0,4.0,1.0,1.0,1.0,8.0,,0.05,3.0,1.29,,,,,,,,6.3,,,,,,,,,2013-10-09
10675,13.0,10.0,10.0,4.0,1.0,1.0,1.0,,,1.0,,,,5.6,,7,,0.12,,,,,,,,,,,2013-10-10
10676,13.0,10.0,11.0,4.0,1.0,1.0,1.0,38.0,,1.1,,1.22,,,,,,,,11.4,,,,,,,,,2013-10-11
10677,13.0,10.0,12.0,4.0,1.0,1.0,1.0,26.0,,0.30000000000000004,,1.36,,,,,,,,11.2,,,,,,,,,2013-10-12
10678,13.0,10.0,13.0,4.0,1.0,1.0,1.0,,,0.4,,,,10.3,,5,,0.1,,,,,,,,,,,2013-10-13
10679,13.0,10.0,14.0,4.0,1.0,1.0,1.0,,,0.30000000000000004,,,,,,,,,,14.2,,,,,,,,,2013-10-14
10680,13.0,10.0,15.0,4.0,1.0,1.0,1.0,11.0,,0.4,,1.72,,,,,,,,8.7,,,,,,,,,2013-10-15
10681,13.0,10.0,16.0,4.0,1.0,1.0,1.0,,,1.1,,,,7.8,,,,,,,,,,,,,,,2013-10-16
10682,13.0,10.0,17.0,4.0,1.0,1.0,1.0,7.0,,0.4,,2.87,,,,,,,,11.7,,,,,,,,,2013-10-17
10683,13.0,10.0,18.0,4.0,1.0,1.0,1.0,3.0,,0.2,,2.17,,,,,,,,4.1,,,,,,,,,2013-10-18
10684,13.0,10.0,19.0,4.0,1.0,1.0,1.0,,,0.2,,,,3.8,,4.4,,0.08700000000000001,,,,,,,,,,,2013-10-19
10685,13.0,10.0,20.0,4.0,1.0,1.0,1.0,,,0.2,,,,,,,,,,4.8,,,,,,,,,2013-10-20
10686,13.0,10.0,21.0,4.0,1.0,1.0,1.0,10.0,,0.8,,1.24,,,,,,,,15.8,,,,,,,,,2013-10-21
10687,13.0,10.0,22.0,4.0,1.0,1.0,1.0,,,0.4,,,,3.3,,13,,0.28,,,,,,,,,,,2013-10-22
10688,13.0,10.0,23.0,4.0,1.0,1.0,1.0,9.0,,0.30000000000000004,,1.08,,,,,,,,8.4,,,,,,,,,2013-10-23
10689,13.0,10.0,24.0,4.0,1.0,1.0,1.0,4.0,,1.2,,3.66,,,,,,,,6.4,,,,,,,,,2013-10-24
10690,13.0,10.0,25.0,4.0,1.0,1.0,1.0,,,0.4,,,,5.6,,7.4,,0.32,,,,,,,,,,,2013-10-25
10691,13.0,10.0,26.0,4.0,1.0,1.0,1.0,,,0.2,,,,,,,,,,5.2,,,,,,,,,2013-10-26
10692,13.0,10.0,27.0,4.0,1.0,1.0,1.0,15.0,,0.1,,0.72,,,,,,,,5.6,,,,,,,,,2013-10-27
10693,13.0,10.0,28.0,4.0,1.0,1.0,1.0,,,0.1,,,,6.5,,2.8,,0.08,,,,,,,,,,,2013-10-28
10694,13.0,10.0,29.0,4.0,1.0,1.0,1.0,13.0,,0.4,,0.68,,,,,,,,6.1,,,,,,,,,2013-10-29
10695,13.0,10.0,30.0,4.0,1.0,1.0,1.0,5.0,,0.30000000000000004,,0.45,,,,,,,,9.6,,,,,,,,,2013-10-30
10696,13.0,10.0,31.0,4.0,1.0,1.0,1.0,8.0,,0.4,,0.36,,,,,,,,8.4,,,,,,,,,2013-10-31
10697,13.0,11.0,1.0,4.0,1.0,1.0,1.0,,,0.30000000000000004,,,,3.8,,7.7,,0.098,,,,,,,,,,,2013-11-01
10698,13.0,11.0,2.0,4.0,1.0,1.0,1.0,,,0.5,,,,,,,,,,6.3,,,,,,,,,2013-11-02
10699,13.0,11.0,3.0,4.0,1.0,1.0,1.0,17.0,,0.1,,2.47,,,,,,,,4.0,,,,,,,,,2013-11-03
10700,13.0,11.0,4.0,4.0,1.0,1.0,1.0,,,0.1,,,,3.1,,3.7,,0.04,,,,,,,,,,,2013-11-04
10701,13.0,11.0,5.0,4.0,1.0,1.0,1.0,24.0,,0.4,,7.1,,,,,,,,4.2,,,,,,,,,2013-11-05
10702,13.0,11.0,6.0,4.0,1.0,1.0,1.0,23.0,,2.0,,4.27,,,,,,,,5.4,,,,,,,,,2013-11-06
10703,13.0,11.0,7.0,4.0,1.0,1.0,1.0,,,0.4,,,,2.4,,4.4,,0.1,,,,,,,,,,,2013-11-07
10704,13.0,11.0,8.0,4.0,1.0,1.0,1.0,,,0.30000000000000004,,,,,,,,,,8.0,,,,,,,,,2013-11-08
10705,13.0,11.0,9.0,4.0,1.0,1.0,1.0,41.0,,0.1,,1.69,,,,,,,,4.6,,,,,,,,,2013-11-09
10706,13.0,11.0,10.0,4.0,1.0,1.0,1.0,,,1.4,,,,0.69,,10.5,,0.14,,,,,,,,,,,2013-11-10
10707,13.0,11.0,11.0,4.0,1.0,1.0,1.0,15.0,,0.8,,2.63,,,,,,,,16.7,,,,,,,,,2013-11-11
10708,13.0,11.0,12.0,4.0,1.0,1.0,1.0,10.0,,0.4,,1.69,,,,,,,,7.1,,,,,,,,,2013-11-12
10709,13.0,11.0,13.0,4.0,1.0,1.0,1.0,,,0.30000000000000004,,,,2.1,,9,,0.17,,,,,,,,,,,2013-11-13
10710,13.0,11.0,14.0,4.0,1.0,1.0,1.0,,,0.2,,,,,,,,,,9.0,,,,,,,,,2013-11-14
10711,13.0,11.0,15.0,4.0,1.0,1.0,1.0,36.0,,0.2,,0.55,,,,,,,,8.2,,,,,,,,,2013-11-15
10712,13.0,11.0,16.0,4.0,1.0,1.0,1.0,,,0.1,,,,2.5,,4.5,,0.05,,,,,,,,,,,2013-11-16
10713,13.0,11.0,17.0,4.0,1.0,1.0,1.0,15.0,,0.2,,0.005,3.0,,,,,,,3.8,,,,,,,,,2013-11-17
10714,13.0,11.0,18.0,4.0,1.0,1.0,1.0,16.0,,0.1,,0.45,,,,,,,,12.1,,,,,,,,,2013-11-18
10715,13.0,11.0,19.0,4.0,1.0,1.0,1.0,,,1.3,,,,2.7,,6,,0.095,,,,,,,,,,,2013-11-19
10716,13.0,11.0,20.0,4.0,1.0,1.0,1.0,,,1.2,,,,,,,,,,6.7,,,,,,,,,2013-11-20
10717,13.0,11.0,21.0,4.0,1.0,1.0,1.0,20.0,,0.7,,4.22,,,,,,,,6.1,,,,,,,,,2013-11-21
10718,13.0,11.0,22.0,4.0,1.0,1.0,1.0,,,0.2,,,,2.6,,4.7,,0.53,,,,,,,,,,,2013-11-22
10719,13.0,11.0,23.0,4.0,1.0,1.0,1.0,33.0,,0.30000000000000004,,2.34,,,,,,,,7.7,,,,,,,,,2013-11-23
10720,13.0,11.0,24.0,4.0,1.0,1.0,1.0,22.0,,0.2,,2.86,,,,,,,,7.1,,,,,,,,,2013-11-24
10721,13.0,11.0,25.0,4.0,1.0,1.0,1.0,,,1.4,,,,1.8,,6.1,,0.11,,,,,,,,,,,2013-11-25
10722,13.0,11.0,26.0,4.0,1.0,1.0,1.0,,,0.9,,,,,,,,,,11.5,,,,,,,,,2013-11-26
10723,13.0,11.0,27.0,4.0,1.0,1.0,1.0,10.0,,0.05,3.0,0.005,3.0,,,,,,,5.5,,,,,,,,,2013-11-27
10724,13.0,11.0,28.0,4.0,1.0,1.0,1.0,,,0.05,3.0,,,4.6,,3.7,,0.65,,,,,,,,,,,2013-11-28
10725,13.0,11.0,29.0,4.0,1.0,1.0,1.0,15.0,,0.05,3.0,0.005,3.0,,,,,,,7.4,,,,,,,,,2013-11-29
10726,13.0,11.0,30.0,4.0,1.0,1.0,1.0,13.0,,0.1,,0.71,,,,,,,,8.3,,,,,,,,,2013-11-30
10727,13.0,12.0,1.0,4.0,1.0,1.0,1.0,,,,,,,2.5,,8,,0.06,,,,,,,,,,,2013-12-01
10728,13.0,12.0,2.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-02
10729,13.0,12.0,3.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-03
10730,13.0,12.0,4.0,4.0,1.0,1.0,1.0,,,,,,,2.1,,5.1,,0.1,,,,,,,,,,,2013-12-04
10731,13.0,12.0,5.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-05
10732,13.0,12.0,6.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-06
10733,13.0,12.0,7.0,4.0,1.0,1.0,1.0,,,,,,,2.2,,4.6,,0.06,,,,,,,,,,,2013-12-07
10734,13.0,12.0,8.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-08
10735,13.0,12.0,9.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-09
10736,13.0,12.0,10.0,4.0,1.0,1.0,1.0,,,,,,,1.7000000000000002,,3.7,,0.15,,,,,,,,,,,2013-12-10
10737,13.0,12.0,11.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-11
10738,13.0,12.0,12.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-12
10739,13.0,12.0,13.0,4.0,1.0,1.0,1.0,,,,,,,2.1,,2,,0.02,,,,,,,,,,,2013-12-13
10740,13.0,12.0,14.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-14
10741,13.0,12.0,15.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-15
10742,13.0,12.0,16.0,4.0,1.0,1.0,1.0,,,,,,,2.2,,5,,0.09,,,,,,,,,,,2013-12-16
10743,13.0,12.0,17.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-17
10744,13.0,12.0,18.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-18
10745,13.0,12.0,19.0,4.0,1.0,1.0,1.0,,,,,,,1.8,,1.6,,0.02,,,,,,,,,,,2013-12-19
10746,13.0,12.0,20.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-20
10747,13.0,12.0,21.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-21
10748,13.0,12.0,22.0,4.0,1.0,1.0,1.0,,,,,,,2,,5.3,,0.07,,,,,,,,,,,2013-12-22
10749,13.0,12.0,23.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-23
10750,13.0,12.0,24.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-24
10751,13.0,12.0,25.0,4.0,1.0,1.0,1.0,,,,,,,3.7,,2.9,,0.03,,,,,,,,,,,2013-12-25
10752,13.0,12.0,26.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-26
10753,13.0,12.0,27.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-27
10754,13.0,12.0,28.0,4.0,1.0,1.0,1.0,,,,,,,,,7,,0.06,,,,,,,,,,,2013-12-28
10755,13.0,12.0,29.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-29
10756,13.0,12.0,30.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013-12-30
10757,13.0,12.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,2013-12-31
10759,14.0,1.0,1.0,4.0,1.0,1.0,1.0,,,0.1,,,,2,,5.8,,0.047,,,,,,,,,,,2014-01-01
10760,14.0,1.0,2.0,4.0,1.0,1.0,1.0,23.0,,0.30000000000000004,,2.26,,,,,,,,3.3,,,,,,,,,2014-01-02
10761,14.0,1.0,3.0,4.0,1.0,1.0,1.0,,,1.7000000000000002,,,,,,,,,,6.2,,,,,,,,,2014-01-03
10762,14.0,1.0,4.0,4.0,1.0,1.0,1.0,,,1.7000000000000002,,,,2.1,,6,,0.21,,,,,,,,,,,2014-01-04
10763,14.0,1.0,5.0,4.0,1.0,1.0,1.0,7.0,,0.30000000000000004,,2.77,,,,,,,,7.5,,,,,,,,,2014-01-05
10764,14.0,1.0,6.0,4.0,1.0,1.0,1.0,17.0,,0.2,,2.83,,,,,,,,5.0,,,,,,,,,2014-01-06
10765,14.0,1.0,7.0,4.0,1.0,1.0,1.0,,,0.4,,,,1.9,,7,,0.18,,,,,,,,,,,2014-01-07
10766,14.0,1.0,8.0,4.0,1.0,1.0,1.0,23.0,,0.05,3.0,0.61,,,,,,,,4.1,,,,,,,,,2014-01-08
10767,14.0,1.0,9.0,4.0,1.0,1.0,1.0,,,0.05,3.0,,,,,,,,,9.3,,,,,,,,,2014-01-09
10768,14.0,1.0,10.0,4.0,1.0,1.0,1.0,,,0.1,,,,1.8,,2.8,,0.05,,,,,,,,,,,2014-01-10
10769,14.0,1.0,11.0,4.0,1.0,1.0,1.0,13.0,,0.1,,0.005,3.0,,,,,,,4.9,,,,,,,,,2014-01-11
10770,14.0,1.0,12.0,4.0,1.0,1.0,1.0,10.0,,0.1,,1.09,,,,,,,,5.9,,,,,,,,,2014-01-12
10771,14.0,1.0,13.0,4.0,1.0,1.0,1.0,,,0.5,,,,1.4,,3.5,,0.09,,,,,,,,,,,2014-01-13
10772,14.0,1.0,14.0,4.0,1.0,1.0,1.0,14.0,,1.0,,1.63,,,,,,,,8.3,,,,,,,,,2014-01-14
10773,14.0,1.0,15.0,4.0,1.0,1.0,1.0,,,2.1,,,,,,,,,,4.9,,,,,,,,,2014-01-15
10774,14.0,1.0,16.0,4.0,1.0,1.0,1.0,,,4.1,,,,1.3,,6.7,,0.15,,,,,,,,,,,2014-01-16
10775,14.0,1.0,17.0,4.0,1.0,1.0,1.0,17.0,,,,3.48,,,,,,,,,,,,,,,,,2014-01-17
10776,14.0,1.0,18.0,4.0,1.0,1.0,1.0,22.0,,,,2.87,,,,,,,,,,,,,,,,,2014-01-18
10777,14.0,1.0,19.0,4.0,1.0,1.0,1.0,,,,,,,,,2.1,,0.07,,,,,,,,,,,2014-01-19
10778,14.0,1.0,20.0,4.0,1.0,1.0,1.0,25.0,,,,3.99,,,,,,,,,,,,,,,,,2014-01-20
10779,14.0,1.0,21.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2014-01-21
10780,14.0,1.0,22.0,4.0,1.0,1.0,1.0,,,,,,,,,22.3,,0.82,,,,,,,,,,,2014-01-22
10781,14.0,1.0,23.0,4.0,1.0,1.0,1.0,8.0,,,,1.6,,,,,,,,,,,,,,,,,2014-01-23
10782,14.0,1.0,24.0,4.0,1.0,1.0,1.0,5.0,,,,1.4,,,,,,,,,,,,,,,,,2014-01-24
10783,14.0,1.0,25.0,4.0,1.0,1.0,1.0,,,1.2,,,,1.5,,8,,0.13,,,,,,,,,,,2014-01-25
10784,14.0,1.0,26.0,4.0,1.0,1.0,1.0,24.0,,1.0,,3.66,,,,,,,,19.5,,,,,,,,,2014-01-26
10785,14.0,1.0,27.0,4.0,1.0,1.0,1.0,,,1.3,,,,,,,,,,24.1,,,,,,,,,2014-01-27
10786,14.0,1.0,28.0,4.0,1.0,1.0,1.0,,,0.8,,,,2.3,,9,,0.1,,,,,,,,,,,2014-01-28
10787,14.0,1.0,29.0,4.0,1.0,1.0,1.0,12.0,,0.7,,1.07,,,,,,,,9.4,,,,,,,,,2014-01-29
10788,14.0,1.0,30.0,4.0,1.0,1.0,1.0,1.0,,1.0,,1.9,,,,,,,,9.2,,,,,,,,,2014-01-30
10789,14.0,1.0,31.0,4.0,1.0,1.0,1.0,3.0,,0.6000000000000001,,1.56,,,,,,,,14.8,,,,,,,,,2014-01-31
10790,14.0,2.0,1.0,4.0,1.0,1.0,1.0,,,2.9,,,,0.9,,10.3,,0.23,,,,,,,,,,,2014-02-01
10791,14.0,2.0,2.0,4.0,1.0,1.0,1.0,,,7.3,,,,,,,,,,8.1,,,,,,,,,2014-02-02
10792,14.0,2.0,3.0,4.0,1.0,1.0,1.0,16.0,,6.5,,2.14,,,,,,,,9.2,,,,,,,,,2014-02-03
10793,14.0,2.0,4.0,4.0,1.0,1.0,1.0,,,1.0,,,,2.3,,7.6,,0.14,,,,,,,,,,,2014-02-04
10794,14.0,2.0,5.0,4.0,1.0,1.0,1.0,10.0,,0.5,,2.57,,,,,,,,9.1,,,,,,,,,2014-02-05
10795,14.0,2.0,6.0,4.0,1.0,1.0,1.0,12.0,,2.3,,1.66,,,,,,,,15.4,,,,,,,,,2014-02-06
10796,14.0,2.0,7.0,4.0,1.0,1.0,1.0,,,4.3,,,,1.5,,17.4,,0.41,,,,,,,,,,,2014-02-07
10797,14.0,2.0,8.0,4.0,1.0,1.0,1.0,,,3.7,,,,,,,,,,9.2,,,,,,,,,2014-02-08
10798,14.0,2.0,9.0,4.0,1.0,1.0,1.0,18.0,,6.4,,8.87,,,,,,,,5.7,,,,,,,,,2014-02-09
10799,14.0,2.0,10.0,4.0,1.0,1.0,1.0,,,1.1,,,,2.6,,7.5,,0.14,,,,,,,,,,,2014-02-10
10800,14.0,2.0,11.0,4.0,1.0,1.0,1.0,16.0,,0.5,,7.24,,,,,,,,6.2,,,,,,,,,2014-02-11
10801,14.0,2.0,12.0,4.0,1.0,1.0,1.0,14.0,,0.1,,2.23,,,,,,,,6.0,,,,,,,,,2014-02-12
10802,14.0,2.0,13.0,4.0,1.0,1.0,1.0,,,0.5,,,,2.5,,9.8,,0.11,,,,,,,,,,,2014-02-13
10803,14.0,2.0,14.0,4.0,1.0,1.0,1.0,,,0.8,,,,,,,,,,10.0,,,,,,,,,2014-02-14
10804,14.0,2.0,15.0,4.0,1.0,1.0,1.0,17.0,,0.2,,2.23,,,,,,,,8.7,,,,,,,,,2014-02-15
10805,14.0,2.0,16.0,4.0,1.0,1.0,1.0,,,0.30000000000000004,,,,1.6,,3,,0.1,,,,,,,,,,,2014-02-16
10806,14.0,2.0,17.0,4.0,1.0,1.0,1.0,9.0,,0.30000000000000004,,1.4,,,,,,,,8.4,,,,,,,,,2014-02-17
10807,14.0,2.0,18.0,4.0,1.0,1.0,1.0,12.0,,0.2,,1.71,,,,,,,,5.9,,,,,,,,,2014-02-18
